,Date,Depth (m),Temp,O2 (mg/l),O2 (%),Density,DO_calc_fromsat,DO_diff_between_calc_obs
1575,2000-05-03,8.0,7.5,15.8,131,999.8794000210424,15.702427117417969,-0.0975728825820319
1576,2000-05-03,9.0,7.5,15.6,130,999.8794000210424,15.582561261559817,-0.017438738440182178
1577,2000-05-03,10.0,7.5,15.5,129,999.8794000210424,15.462695405701664,-0.03730459429833566
1578,2000-05-03,11.0,7.5,15.5,129,999.8794000210424,15.462695405701664,-0.03730459429833566
1579,2000-05-03,12.0,7.4,15.4,128,999.8846653440835,15.380648817642436,-0.019351182357564056
1580,2000-05-03,13.0,7.4,15.3,127,999.8846653440835,15.260487498754605,-0.039512501245395626
1581,2000-05-03,14.0,7.4,15.2,126,999.8846653440835,15.140326179866774,-0.05967382013322542
1582,2000-05-03,15.0,7.2,15.1,125,999.8947627804033,15.094513417336602,-0.005486582663397854
1583,2000-05-03,16.0,6.9,14.8,122,999.908819509459,14.84228420124644,0.04228420124643861
1584,2000-05-03,17.0,6.7,14.6,119,999.9174593503185,14.549652546824609,-0.05034745317539091
1585,2000-05-03,18.0,6.4,14.5,118,999.9293134167515,14.536178958900338,0.03617895890033829
1586,2000-05-03,19.0,6.3,12.3,99,999.9329681553852,12.226302485748025,-0.07369751425197535
1587,2000-05-03,20.0,6.3,12.2,98,999.9329681553852,12.10280448084148,-0.09719551915851987
1588,2000-05-10,0.0,11.0,12.4,112,999.6073764511019,12.35093959612767,-0.04906040387233013
1589,2000-05-10,1.0,10.9,12.4,112,999.617439285541,12.379508899478447,-0.020491100521553562
1590,2000-05-10,2.0,10.9,12.4,112,999.617439285541,12.379508899478447,-0.020491100521553562
1591,2000-05-10,3.0,10.8,12.4,112,999.6273714479269,12.408194766095871,0.008194766095870776
1592,2000-05-10,4.0,10.7,12.4,112,999.6371725827488,12.436997878318337,0.036997878318336674
1593,2000-05-10,5.0,10.4,12.3,110,999.6657862390592,12.300472633452356,0.00047263345235570853
1594,2000-05-10,6.0,10.0,12.4,110,999.7020815032,12.41621166061173,0.016211660611729073
1595,2000-05-10,7.0,9.5,12.5,110,999.7444341080577,12.563606798732181,0.06360679873218089
1596,2000-05-10,8.0,9.3,12.6,110,999.7604270596744,12.62343014283398,0.023430142833980483
1597,2000-05-10,9.0,9.1,12.6,110,999.7758736671371,12.683756877283747,0.08375687728374714
1598,2000-05-10,10.0,8.6,12.5,107,999.812079540344,12.486721252469584,-0.013278747530415913
1599,2000-05-10,11.0,8.1,12,100,999.8448021006733,11.8119617440484,-0.18803825595160006
1600,2000-05-10,12.0,6.8,12,98,999.9132128505396,11.95221333534618,-0.04778666465382031
1601,2000-05-10,13.0,6.6,11.9,96,999.9215585713686,11.76690790197604,-0.13309209802396005
1602,2000-05-10,14.0,6.5,11.7,95,999.9255100740997,11.673531374216354,-0.02646862578364484
1603,2000-05-10,15.0,6.4,11.6,94,999.9293134167515,11.579667984208744,-0.020332015791256097
1604,2000-05-10,16.0,6.4,11.4,94,999.9293134167515,11.579667984208744,0.1796679842087432
1605,2000-05-10,17.0,6.4,11.5,93,999.9293134167515,11.456480026929928,-0.04351997307007238
1606,2000-05-10,18.0,6.4,11.3,92,999.9293134167515,11.333292069651112,0.03329206965111098
1607,2000-05-10,19.0,6.4,9.7,79,999.9293134167515,9.731848625026498,0.03184862502649821
1608,2000-05-10,20.0,6.4,5.8,47,999.9293134167515,5.789833992104372,-0.010166007895628049
1609,2000-05-17,0.0,11.5,11,101,999.5551145130971,11.010639450994734,0.01063945099473429
1610,2000-05-17,1.0,11.4,11.1,102,999.5658254390299,11.14515253498809,0.04515253498809102
1611,2000-05-17,2.0,11.4,11.1,101,999.5658254390299,11.035886333664678,-0.0641136663353219
1612,2000-05-17,3.0,11.3,11.1,102,999.5764074431214,11.170752505172576,0.07075250517257636
1613,2000-05-17,4.0,11.0,11.1,101,999.6073764511019,11.137900885793702,0.03790088579370199
1614,2000-05-17,5.0,10.6,11.1,100,999.6468423326546,11.13028475329721,0.030284753297209477
1615,2000-05-17,6.0,10.5,11.1,99,999.6563803384441,11.044650900958857,-0.055349099041142935
1616,2000-05-17,7.0,10.3,10.9,98,999.6750596715781,10.984222036692119,0.08422203669211825
1617,2000-05-17,8.0,9.9,10.8,96,999.7108213965442,10.861480491646542,0.06148049164654168
1618,2000-05-17,9.0,9.8,10.8,95,999.7194269789373,10.773693113231154,-0.026306886768846738
1619,2000-05-17,10.0,9.7,10.8,95,999.7278978761045,10.799151643707326,-0.0008483562926748789
1620,2000-05-17,11.0,9.7,10.9,96,999.7278978761045,10.912826924167403,0.012826924167402609
1621,2000-05-17,12.0,9.7,10.8,95,999.7278978761045,10.799151643707326,-0.0008483562926748789
1622,2000-05-17,13.0,9.6,10.7,94,999.7362337118519,10.710771909011614,0.010771909011614511
1623,2000-05-17,14.0,9.5,10.7,93,999.7444341080577,10.621958475291752,-0.07804152470824732
1624,2000-05-17,15.0,9.3,10.4,91,999.7604270596744,10.44301948179902,0.04301948179901949
1625,2000-05-17,16.0,8.8,10.1,86,999.7980124037542,9.987886905350162,-0.11211309464983721
